0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,1
8,2
8,3
8,4
8,5
8,6
9,7
10,7
11,7
12,7
13,7
14,8
15,8
16,8
16,9
16,10
16,11
16,12
16,13
17,13
17,14
17,15
17,16
17,17
17,18
17,19
17,20
17,21
17,22
18,23
18,24
19,25
19,26
19,27
19,28
20,29
20,30
21,30
22,30
23,30
24,30
25,30
25,31
25,32
25,33
25,34
25,35
25,36
26,36
27,36
28,36
29,36
30,36
31,36
32,36
33,36
34,36
35,36
36,36
37,36
38,36
39,36
40,36
41,36
42,36
43,36
44,36
45,36
46,36
47,36
48,36
49,37
50,37
50,38
51,38
52,38
53,38
54,38
55,38
56,38
57,38
58,38
59,38
60,38
61,38
62,38
63,38
64,38
65,38
66,38
67,38
68,38
69,39
70,39
71,39
72,39
