0,0
0,1
0,2
0,3
0,4
0,5
1,5
2,5
3,6
4,6
5,6
6,6
7,6
7,7
8,7
8,8
8,9
8,10
8,11
9,11
10,11
11,11
12,11
13,11
14,11
15,11
16,11
17,11
17,12
17,13
17,14
18,14
19,15
20,15
21,15
22,15
23,15
24,15
25,16
26,16
27,16
28,16
29,16
30,16
31,16
32,16
33,16
34,16
35,16
36,16
37,16
38,16
39,16
40,16
41,16
42,16
43,16
44,16
45,16
45,17
45,18
45,19
45,20
45,21
45,22
45,23
46,23
47,23
48,23
49,23
50,24
51,24
52,25
52,26
52,27
52,28
52,29
52,30
52,31
52,32
53,32
54,33
55,33
56,34
57,35
57,36
57,37
57,38
57,39
57,40
57,41
57,42
57,43
57,44
57,45
57,46
57,47
57,48
57,49
57,50
57,51
57,52
57,53
57,54
57,55
57,56
58,56
59,56
60,56
61,56
62,56
63,56
64,56
65,56
66,56
67,56
68,56
69,56
70,56
71,56
72,56
72,57
72,58
73,58
74,58
74,59
74,60
75,60
