0,0
1,0
2,0
2,1
2,2
3,2
3,3
3,4
3,5
3,6
3,7
3,8
4,8
5,8
6,8
7,8
8,8
8,9
8,10
8,11
8,12
8,13
9,13
10,13
11,13
12,13
13,13
14,13
15,13
16,13
16,14
17,15
18,16
19,16
19,17
20,18
21,19
22,19
23,19
24,19
25,19
26,19
27,19
28,19
29,19
30,19
31,19
32,19
33,19
34,19
35,19
36,19
37,19
38,19
39,19
40,19
41,19
42,19
43,19
44,19
45,19
46,19
47,19
48,19
48,20
48,21
49,21
50,21
50,22
50,23
51,24
51,25
51,26
51,27
51,28
51,29
51,30
51,31
51,32
51,33
51,34
51,35
51,36
51,37
51,38
51,39
51,40
51,41
51,42
51,43
51,44
51,45
51,46
51,47
51,48
51,49
51,50
52,50
53,50
54,50
55,50
56,50
57,50
57,51
58,51
59,51
60,51
61,51
62,51
63,51
64,51
65,51
66,51
67,51
68,51
69,51
70,51
71,51
72,51
72,52
72,53
72,54
73,54
74,54
