0,0
1,0
2,0
3,0
4,1
4,2
5,2
6,2
7,2
8,2
9,3
9,4
9,5
10,5
11,6
12,6
13,6
14,6
15,6
16,6
16,7
16,8
16,9
17,10
17,11
18,12
19,13
20,14
20,15
20,16
20,17
21,17
22,17
23,17
24,17
25,17
26,17
27,17
28,17
29,17
30,17
31,17
32,17
33,17
34,17
35,17
36,17
37,17
38,17
39,17
40,17
41,17
42,17
43,17
44,17
45,17
46,17
47,17
48,17
49,17
50,17
51,17
52,17
53,17
54,17
55,17
56,17
57,18
57,19
57,20
58,20
59,20
60,20
61,20
62,20
63,20
64,21
65,22
65,23
65,24
65,25
65,26
65,27
66,27
67,27
68,27
69,27
70,27
71,27
72,27
73,27
74,27
75,27
76,27
77,27
78,27
79,27
80,27
