0,0
1,0
2,0
3,0
4,1
5,1
6,1
7,1
8,1
9,1
10,2
11,2
12,2
13,2
14,2
15,2
16,2
16,3
16,4
16,5
16,6
16,7
16,8
16,9
16,10
16,11
16,12
16,13
16,14
16,15
16,16
16,17
16,18
16,19
16,20
16,21
16,22
16,23
16,24
16,25
16,26
16,27
16,28
16,29
16,30
16,31
16,32
17,32
18,33
19,34
20,34
20,35
21,35
22,35
23,35
23,36
24,37
24,38
24,39
25,39
26,39
27,39
28,39
29,39
30,39
31,39
32,39
33,39
34,39
35,39
36,39
37,39
37,40
37,41
37,42
38,42
39,42
40,42
41,43
41,44
42,44
43,44
44,44
45,44
46,44
47,44
48,44
49,44
49,45
50,46
51,46
52,47
53,48
54,48
55,48
56,48
57,48
58,48
58,49
58,50
58,51
58,52
58,53
58,54
58,55
59,56
59,57
59,58
59,59
59,60
59,61
59,62
59,63
59,64
60,65
60,66
60,67
61,67
61,68
62,68
63,68
63,69
63,70
63,71
63,72
63,73
63,74
63,75
